id,audit_id,page_url,issue_type,severity,details_json,start_url,started_at,completed_at
41e64c30b33aa5452fe2fe217f31f4dc3bf1,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/westbourne,duplicate-title,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
6d69a491198e04dd08d7e351686f34f90e09,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/services,duplicate-title,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
ef15c5560b3174f9b559b3dea730746a86ac,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho"",""https://gpcdevelopment.ca/about/zulliy-alnahas""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
4ec553299b8eea1296c930921f69146c3912,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/about,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about/tak-ho"",""https://gpcdevelopment.ca/about/zulliy-alnahas""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
6247021ec597595dee693c737417a3b547fc,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/about/tak-ho,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/zulliy-alnahas""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
55333fc69ee285b1ae0a86d25c3b0c867409,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/about/zulliy-alnahas,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
02f29e1910cf591ce980bc0dc4ce04dd6f0d,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/approach,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
dd272d2e89c396610d247a26615ab19adca0,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/contact,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
023de4890603d14795eabe223770113babd9,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
27b713ffaaf208c3d076d713770ba8666489,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/516-w-61st-ave,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
86c7ab2a944f50a0bc442244cb6fb19479e5,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/ablone-road,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
28766882bf1e5e69f1ecd5f013111ffe1eb5,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/axir,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
dc938f0e29c4ac201431e440666f51b23311,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/barrington-road,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
b37966725014a34646ed8a850eb4a0bb40f9,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/buddhist-student-residence,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
8ce683965a928b700ddc5aea79ed21055404,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/frances,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
d6013b14f1f814fc3d8af0680d4a9f613403,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/inova,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
c0c8ddd87e6aabfee8432b2e5b6f6b7ef34a,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/lizzybay,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
4471f1f4505da2e23374f7292e3d861819d0,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/mackenzie-heights,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
f485c8585134c36dafe67fe63a7ec6d85728,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/moonlight-sonata,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
af064e20380f1695c2d438efe80a7f13e36c,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/spanish-banks,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
13eb1d96618fd6a189a08aafbbba71b1015c,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/the-lauren,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
f2a90bb071b549b9a43745fc41e451db3fd1,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/westbourne,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
2a40bbff9031edf067d06e23e9b6558b0e06,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/services,duplicate-meta-description,warning,"{""groupSize"":21,""otherUrls"":[""https://gpcdevelopment.ca/"",""https://gpcdevelopment.ca/about"",""https://gpcdevelopment.ca/about/tak-ho""]}",https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
9a3e6e752f190f6bcb17a3003770c16e5bde,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/moonlight-sonata,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
02a450e35d214c1a480af29d752c3e730f40,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/approach,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
867bb3cbd71203f2f8477d4b4b01ba8b61a0,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/inova,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
663deed1e946b9d5ebfd590837967d2d8cf4,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/contact,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
cd108ea94c195f586d5709ab5b8567ea4b52,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
ab8da81d4c1d414829e2504b128ebcf1f043,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/about/tak-ho,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
58357f5c4f750941e0e47c5074822e982dbd,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/axir,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
cf76b78d2d96c32680bd7e3ac52af012705b,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/about/zulliy-alnahas,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
92258f4e28491d2cf71803ff7361da20c576,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/services,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
a1c1b2ce2e6298c18963164773884f0d04ef,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/the-lauren,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
d6af64cd70e205f6ef512ad452e20cc074bf,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/ablone-road,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
6b2a39f782739e2fee2dad91ca758182c561,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/lizzybay,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
0824a02bcae951b379b17a33d0830e363e90,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/barrington-road,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
a277559273cdc46ec33ccd3320aa334e3c13,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/about,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
7e59afa54b7feaabcf158b2136b5d8aba7fe,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/spanish-banks,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
14de1c06c2e2fa4342e58918e5671cf99b9a,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/buddhist-student-residence,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
793cee2e24cf52d0a5ee42878a843c54f7fc,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/516-w-61st-ave,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
1cb0b9690dfb37a5f83125e94bf02b097972,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/westbourne,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
cd1cff524ed8b9dbd8b9856a92440ec42164,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/mackenzie-heights,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
b0201bc3577cdf775315e9f446542f445d4b,bd1f9c86-0dae-4c17-9b4f-a87627a9b009,https://gpcdevelopment.ca/projects/frances,orphan-page,warning,,https://gpcdevelopment.ca/,2026-08-26 16:48:20,2026-08-26T16:50:59.623Z
e1ce16f6ac09fc7b39ccc8ac4f04a82cfb83,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/,missing-h1,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
9b8af7d2de5743c267d7ddbb5f413a7024c3,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/,thin-content,warning,"{""wordCount"":0}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
4ff36d883a449d5468c32647a2e966a0e912,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/,no-outgoing-links,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
a24816ba8e0cb8f7c5cdd183803516c0769c,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/about/tak-ho,missing-h1,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
f3661cb9c5e8a84369047d4d0fc631db06b3,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/about/tak-ho,thin-content,warning,"{""wordCount"":0}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
f11d58abed21ef4235dd5848153f95afbada,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/about/tak-ho,no-outgoing-links,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
85670fd45fc234b031317700632fc5e0a4bd,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/approach,missing-h1,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
d6076ce4f93b5ff4dccaef414341143c4f32,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/approach,thin-content,warning,"{""wordCount"":0}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
8854545eea04fd25b05bba14b5e24b29296b,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/approach,no-outgoing-links,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
6390132783816263bd3a8206cbff5eb22156,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects,missing-h1,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
a11137143c5f966839b92b18d99267030a04,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects,thin-content,warning,"{""wordCount"":0}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
901b6e020e6ed615c36c9f24d00099d732e9,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects,no-outgoing-links,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
48263c57f4929103f2f248d42ebd265ce460,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/contact,missing-h1,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
87f514f0bf2b994f4753f0298a5c9eeacf41,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/contact,thin-content,warning,"{""wordCount"":0}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
a71a306e8172cd75c9c472acc6a574a0968c,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/contact,no-outgoing-links,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
914f2c932f851ec10c8ae813c427d6e5ab3c,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/inova,slow-response,info,"{""responseTimeMs"":2597}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
66aecabf91e6f415c00005182910dcdc962b,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/inova,missing-h1,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
83169540c70a0eb580a2ca0ae232956da405,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/inova,thin-content,warning,"{""wordCount"":0}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
1b8b74dbc887f09a5dc6aff2f0b75adf3970,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/inova,no-outgoing-links,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
d49f0a05c40881067b8ecdeb317d1dfda965,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/barrington-road,slow-response,info,"{""responseTimeMs"":1776}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
ab8531c80247f29f7838ba4534da4b2879e6,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/barrington-road,missing-h1,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
731ad98053bd787b32cb9e1d3e8e85d7bc77,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/barrington-road,thin-content,warning,"{""wordCount"":0}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
bb21183e1c2e91b26e514272c7af58f596b3,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/barrington-road,no-outgoing-links,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
72bc6f3b7c3cd1c5429895c7e922c14865af,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/axir,slow-response,info,"{""responseTimeMs"":2597}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
734fbdc0495948fed47b1f10f1db2d396232,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/axir,missing-h1,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
4e69fe980778acdcf2151eeee3e2366181d7,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/axir,thin-content,warning,"{""wordCount"":0}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
1bb9f5d854476d8a29a78bddb58fece4e4ea,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/axir,no-outgoing-links,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
701feda36edf44dc267ffe244d5bdc430013,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/about,slow-response,info,"{""responseTimeMs"":2597}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
459ffe910e38a803e9e4bedab9f86c6952d2,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/about,missing-h1,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
96aca15b3f32a7873bf7eac3c476d21a5a78,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/about,thin-content,warning,"{""wordCount"":0}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
aba4d7fffd0f5f5b517413928f628cbc3d3f,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/about,no-outgoing-links,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
553b6b9e7d80d7e993555376a5e1e9471694,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/about/zulliy-alnahas,slow-response,info,"{""responseTimeMs"":2597}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
87852b135f2e5540c3a6e884d0726ca59d52,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/about/zulliy-alnahas,missing-h1,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
1ed1ec809f0387cd69b70ba977874d39f94d,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/about/zulliy-alnahas,thin-content,warning,"{""wordCount"":0}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
d12d7dd4027253ec8b88ea80ef9fa1386ee1,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/about/zulliy-alnahas,no-outgoing-links,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
27e6775d453067d9fb13d31854e0d62c8edb,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/services,slow-response,info,"{""responseTimeMs"":2597}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
55d3c05f309db15fef951790b712b422f9d0,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/services,missing-h1,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
03252fbb7a0bf336992a793c5e6f475bd633,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/services,thin-content,warning,"{""wordCount"":0}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
0fc7464576aee563690229feffe432e6c1a7,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/services,no-outgoing-links,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
f0643285cbb075ef8a7731031eb62af7705c,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/ablone-road,slow-response,info,"{""responseTimeMs"":1789}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
aa9e33753ee11d7be583e80032d0cdc2f800,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/ablone-road,missing-h1,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
d370e03c636f3858f22ff7777ba5216bcc3f,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/ablone-road,thin-content,warning,"{""wordCount"":0}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
6f1a718e1e65243d979ccc37522f664cbd96,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/ablone-road,no-outgoing-links,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
fec39d129de81d9e3c33003f4b3b9d78d24b,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/the-lauren,slow-response,info,"{""responseTimeMs"":1796}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
de4c32f8efaf8451ccc5dd97df84eaf2fe1e,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/the-lauren,missing-h1,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
1300e70cc3df44ae67629c0094c899d171cc,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/the-lauren,thin-content,warning,"{""wordCount"":0}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
d40e2487e572ed4f8893f3384d7d4c199553,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/the-lauren,no-outgoing-links,warning,,https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
02376935c777a3613e7417e1207accfb8321,5a8d246b-68b6-4c90-b653-f5544e43bdb0,https://gpcdevelopment.ca/projects/lizzybay,slow-response,info,"{""responseTimeMs"":1792}",https://gpcdevelopment.ca/,2026-08-26 17:41:51,2026-08-26T17:42:02.401Z
